movement_date,store_id,sku_id,supplier_id,quantity_received
2023-09-24,26,164,4,55
2023-09-24,26,7,6,66
2023-09-24,26,57,11,43
2023-09-24,26,21,9,117
2023-09-24,26,56,15,52
2023-09-24,26,169,2,27
2023-09-24,27,150,10,124
2023-09-24,27,16,15,23
2023-09-24,27,153,10,143
2023-09-24,27,119,1,146
2023-09-24,27,11,15,87
2023-09-24,27,76,11,79
2023-09-24,27,212,1,29
2023-09-24,27,210,7,52
2023-09-24,27,251,8,143
2023-09-24,27,180,12,46
2023-09-24,27,110,15,101
2023-09-24,27,296,13,92
2023-09-24,27,228,5,84
2023-09-24,27,250,6,28
2023-09-24,27,102,1,105
2023-09-24,27,7,6,30
2023-09-24,27,162,8,109
2023-09-24,27,192,11,97
2023-09-24,28,236,6,73
2023-09-24,28,268,2,148
2023-09-24,28,6,14,115
2023-09-24,28,300,8,103
2023-09-24,28,148,10,129
2023-09-24,28,51,2,44
2023-09-24,28,166,7,21
2023-09-24,28,165,12,44
2023-09-24,28,76,11,146
2023-09-24,28,232,9,49
2023-09-24,28,104,4,107
2023-09-24,28,228,5,32
2023-09-24,28,163,3,125
2023-09-24,28,234,1,131
2023-09-24,28,261,2,115
2023-09-24,28,116,7,133
2023-09-24,28,288,7,76
2023-09-24,28,253,3,78
2023-09-24,29,88,5,106
2023-09-24,29,247,11,134
2023-09-24,29,211,9,120
2023-09-24,29,126,4,96
2023-09-24,29,295,14,142
2023-09-24,29,218,3,21
2023-09-24,29,166,7,62
2023-09-24,29,71,5,26
2023-09-24,29,253,3,69
2023-09-24,29,187,5,86
2023-09-24,29,4,1,69
2023-09-24,29,294,3,144
2023-09-24,29,57,11,85
2023-09-24,29,251,8,109
2023-09-24,29,18,3,133
2023-09-24,29,42,2,21
2023-09-24,29,63,11,76
2023-09-24,29,58,7,108
2023-09-24,30,116,7,122
2023-09-24,30,164,4,101
2023-09-24,30,147,15,91
2023-09-24,30,236,6,112
2023-09-24,30,279,13,145
2023-09-24,30,175,2,71
2023-09-24,30,222,10,112
2023-09-24,30,239,4,79
2023-09-24,30,268,2,24
2023-09-24,30,230,4,116
2023-09-24,30,284,10,117
2023-09-24,30,70,15,26
2023-09-24,30,154,8,89
2023-09-24,30,42,2,110
2023-09-24,30,149,8,80
2023-09-24,30,171,4,113
2023-09-24,30,217,14,133
2023-09-24,30,277,5,91
2023-09-24,31,258,3,147
2023-09-24,31,75,4,87
2023-09-24,31,117,15,117
2023-09-24,31,114,13,111
2023-09-24,31,23,1,61
2023-09-24,31,152,13,147
2023-09-24,31,53,15,63
2023-09-24,31,35,2,35
2023-09-24,31,148,10,144
2023-09-24,31,273,6,100
2023-09-24,31,196,13,86
2023-09-24,31,217,14,39
2023-09-24,31,278,13,89
2023-09-24,31,76,11,90
2023-09-24,31,107,14,40
2023-09-24,31,22,1,67
2023-09-24,31,240,13,27
2023-09-24,31,166,7,37
2023-09-24,32,86,13,51
2023-09-24,32,75,4,28
2023-09-24,32,212,1,66
2023-09-24,32,1,3,136
2023-09-24,32,268,2,54
2023-09-24,32,32,14,45
2023-09-24,32,34,10,21
2023-09-24,32,125,4,137
2023-09-24,32,163,3,132
2023-09-24,32,213,11,108
2023-09-24,32,227,8,113
2023-09-24,32,291,12,39
2023-09-24,32,88,5,108
2023-09-24,32,44,12,121
2023-09-24,32,148,10,48
2023-09-24,32,233,8,101
2023-09-24,32,174,7,50
2023-09-24,32,184,5,59
2023-09-24,33,248,5,37
2023-09-24,33,31,8,24
2023-09-24,33,299,3,77
2023-09-24,33,19,12,71
2023-09-24,33,96,8,121
2023-09-24,33,109,7,47
2023-09-24,33,169,2,63
2023-09-24,33,249,8,109
2023-09-24,33,286,14,23
2023-09-24,33,227,8,102
2023-09-24,33,230,4,65
2023-09-24,33,22,1,149
2023-09-24,33,288,7,80
2023-09-24,33,184,5,111
2023-09-24,33,16,15,31
2023-09-24,33,283,7,122
2023-09-24,33,114,13,147
2023-09-24,33,180,12,128
2023-09-24,34,190,12,48
2023-09-24,34,31,8,26
2023-09-24,34,7,6,148
2023-09-24,34,4,1,57
2023-09-24,34,187,5,100
2023-09-24,34,280,15,74
2023-09-24,34,216,12,62
2023-09-24,34,181,2,148
2023-09-24,34,243,2,71
2023-09-24,34,33,14,38
2023-09-24,34,277,5,89
2023-09-24,34,250,6,116
2023-09-24,34,261,2,77
2023-09-24,34,148,10,102
2023-09-24,34,37,9,26
2023-09-24,34,229,1,31
2023-09-24,34,62,12,106
2023-09-24,34,292,8,80
2023-09-24,35,290,1,115
2023-09-24,35,153,10,141
2023-09-24,35,93,15,30
2023-09-24,35,30,3,140
2023-09-24,35,266,1,137
2023-09-24,35,142,6,133
2023-09-24,35,32,14,141
2023-09-24,35,229,1,38
2023-09-24,35,67,7,29
2023-09-24,35,66,5,123
2023-09-24,35,257,10,124
2023-09-24,35,38,3,58
2023-09-24,35,149,8,41
2023-09-24,35,54,12,131
2023-09-24,35,171,4,43
2023-09-24,35,277,5,89
2023-09-24,35,238,7,142
2023-09-24,35,154,8,57
2023-09-24,36,104,4,103
2023-09-24,36,44,12,145
2023-09-24,36,267,3,51
2023-09-24,36,207,10,124
2023-09-24,36,53,15,83
2023-09-24,36,289,12,115
2023-09-24,36,63,11,126
2023-09-24,36,102,1,93
2023-09-24,36,150,10,35
2023-09-24,36,291,12,77
2023-09-24,36,185,1,93
2023-09-24,36,8,7,121
2023-09-24,36,264,2,87
2023-09-24,36,277,5,142
2023-09-24,36,9,9,76
2023-09-24,36,198,9,113
2023-09-24,36,90,14,26
2023-09-24,36,144,9,103
2023-09-24,37,265,6,101
2023-09-24,37,179,3,86
2023-09-24,37,22,1,96
2023-09-24,37,9,9,96
2023-09-24,37,206,3,93
2023-09-24,37,201,2,44
2023-09-24,37,18,3,102
2023-09-24,37,286,14,137
2023-09-24,37,10,5,57
2023-09-24,37,172,10,76
2023-09-24,37,95,3,144
2023-09-24,37,64,11,102
2023-09-24,37,62,12,40
2023-09-24,37,28,10,73
2023-09-24,37,80,5,106
2023-09-24,37,202,3,103
2023-09-24,37,79,4,88
2023-09-24,37,76,11,149
2023-09-24,38,125,4,108
2023-09-24,38,238,7,93
2023-09-24,38,5,8,92
2023-09-24,38,78,15,146
2023-09-24,38,69,7,75
2023-09-24,38,143,12,20
2023-09-24,38,114,13,41
2023-09-24,38,82,6,30
2023-09-24,38,36,14,101
2023-09-24,38,96,8,101
2023-09-24,38,284,10,102
2023-09-24,38,228,5,34
2023-09-24,38,203,7,62
2023-09-24,38,201,2,51
2023-09-24,38,164,4,74
2023-09-24,38,282,9,103
2023-09-24,38,293,4,25
2023-09-24,38,147,15,73
2023-09-24,39,221,6,51
2023-09-24,39,23,1,95
2023-09-24,39,54,12,121
2023-09-24,39,73,15,129
2023-09-24,39,36,14,56
2023-09-24,39,12,1,95
2023-09-24,39,191,7,83
2023-09-24,39,99,14,149
2023-09-24,39,226,4,107
2023-09-24,39,39,5,109
2023-09-24,39,223,7,100
2023-09-24,39,216,12,61
2023-09-24,39,94,12,99
2023-09-24,39,70,15,130
2023-09-24,39,277,5,109
2023-09-24,39,136,11,103
2023-09-24,39,102,1,123
2023-09-24,39,2,13,149
2023-09-24,40,117,15,51
2023-09-24,40,296,13,81
2023-09-24,40,161,2,54
2023-09-24,40,79,4,52
2023-09-24,40,177,15,40
2023-09-24,40,19,12,135
2023-09-24,40,10,5,111
2023-09-24,40,263,12,122
2023-09-24,40,154,8,101
2023-09-24,40,197,13,35
2023-09-24,40,167,10,67
2023-09-24,40,281,15,27
2023-09-24,40,142,6,34
2023-09-24,40,288,7,106
2023-09-24,40,195,14,134
2023-09-24,40,63,11,43
2023-09-24,40,253,3,34
2023-09-24,40,274,12,49
2023-09-25,1,36,14,138
2023-09-25,1,275,10,28
2023-09-25,1,13,12,129
2023-09-25,1,37,9,106
2023-09-25,1,257,10,70
2023-09-25,1,3,11,76
2023-09-25,1,88,5,134
2023-09-25,1,81,13,52
2023-09-25,1,75,4,86
2023-09-25,1,171,4,133
2023-09-25,1,100,2,41
2023-09-25,1,264,2,106
2023-09-25,1,132,8,121
2023-09-25,1,27,6,145
2023-09-25,1,94,12,71
2023-09-25,1,234,1,54
2023-09-25,1,181,2,139
2023-09-25,1,70,15,36
2023-09-25,2,145,10,70
2023-09-25,2,42,2,24
2023-09-25,2,133,13,143
2023-09-25,2,226,4,44
2023-09-25,2,282,9,137
2023-09-25,2,208,6,123
2023-09-25,2,79,4,86
2023-09-25,2,272,8,94
2023-09-25,2,8,7,69
2023-09-25,2,116,7,39
2023-09-25,2,45,5,124
2023-09-25,2,32,14,61
2023-09-25,2,64,11,75
2023-09-25,2,22,1,145
2023-09-25,2,187,5,94
2023-09-25,2,280,15,118
2023-09-25,2,192,11,146
2023-09-25,2,46,13,34
2023-09-25,3,150,10,134
2023-09-25,3,145,10,117
2023-09-25,3,78,15,50
2023-09-25,3,56,15,112
2023-09-25,3,257,10,135
2023-09-25,3,186,6,38
2023-09-25,3,274,12,81
2023-09-25,3,7,6,91
2023-09-25,3,149,8,27
2023-09-25,3,184,5,104
2023-09-25,3,113,7,20
2023-09-25,3,281,15,24
2023-09-25,3,146,9,106
2023-09-25,3,125,4,133
2023-09-25,3,277,5,38
2023-09-25,3,242,12,51
2023-09-25,3,98,4,50
2023-09-25,3,177,15,34
2023-09-25,4,14,10,146
2023-09-25,4,104,4,79
2023-09-25,4,99,14,99
2023-09-25,4,181,2,69
2023-09-25,4,133,13,96
2023-09-25,4,179,3,37
2023-09-25,4,218,3,128
2023-09-25,4,50,5,136
2023-09-25,4,24,1,77
2023-09-25,4,83,3,34
2023-09-25,4,92,13,60
2023-09-25,4,184,5,126
2023-09-25,4,231,3,83
2023-09-25,4,33,14,124
2023-09-25,4,172,10,113
2023-09-25,4,135,15,119
2023-09-25,4,115,15,91
2023-09-25,4,214,7,20
2023-09-25,5,199,14,32
2023-09-25,5,108,11,67
2023-09-25,5,283,7,87
2023-09-25,5,94,12,148
2023-09-25,5,133,13,23
2023-09-25,5,138,7,132
2023-09-25,5,153,10,146
2023-09-25,5,209,13,129
2023-09-25,5,97,10,33
2023-09-25,5,252,2,56
2023-09-25,5,87,4,120
2023-09-25,5,247,11,80
2023-09-25,5,210,7,138
2023-09-25,5,280,15,60
2023-09-25,5,24,1,70
2023-09-25,5,300,8,46
2023-09-25,5,96,8,131
2023-09-25,5,115,15,129
2023-09-25,6,81,13,76
2023-09-25,6,106,9,43
2023-09-25,6,100,2,107
2023-09-25,6,23,1,95
2023-09-25,6,258,3,79
2023-09-25,6,145,10,105
2023-09-25,6,33,14,96
2023-09-25,6,110,15,132
2023-09-25,6,147,15,115
2023-09-25,6,127,6,115
2023-09-25,6,22,1,145
2023-09-25,6,220,10,142
2023-09-25,6,85,14,87
2023-09-25,6,88,5,117
2023-09-25,6,170,3,133
2023-09-25,6,162,8,95
2023-09-25,6,44,12,78
2023-09-25,6,56,15,73
2023-09-25,7,158,11,41
2023-09-25,7,282,9,100
2023-09-25,7,178,1,56
2023-09-25,7,205,2,24
2023-09-25,7,236,6,39
2023-09-25,7,150,10,131
2023-09-25,7,171,4,84
2023-09-25,7,61,2,71
2023-09-25,7,101,2,20
2023-09-25,7,155,8,59
2023-09-25,7,52,5,88
2023-09-25,7,26,12,92
2023-09-25,7,215,8,73
2023-09-25,7,170,3,146
2023-09-25,7,220,10,105
2023-09-25,7,248,5,52
2023-09-25,7,256,13,115
2023-09-25,7,112,10,119
2023-09-25,8,203,7,57
2023-09-25,8,71,5,40
2023-09-25,8,249,8,110
2023-09-25,8,103,13,36
2023-09-25,8,11,15,126
2023-09-25,8,51,2,121
2023-09-25,8,146,9,23
2023-09-25,8,101,2,81
2023-09-25,8,193,10,21
2023-09-25,8,215,8,115
2023-09-25,8,136,11,141
2023-09-25,8,48,9,113
2023-09-25,8,179,3,63
2023-09-25,8,240,13,133
2023-09-25,8,73,15,95
2023-09-25,8,190,12,137
2023-09-25,8,222,10,74
2023-09-25,8,143,12,65
2023-09-25,9,102,1,134
2023-09-25,9,229,1,60
2023-09-25,9,136,11,47
2023-09-25,9,7,6,103
2023-09-25,9,142,6,112
2023-09-25,9,262,7,141
2023-09-25,9,243,2,49
2023-09-25,9,180,12,140
2023-09-25,9,216,12,62
2023-09-25,9,151,9,106
2023-09-25,9,46,13,142
2023-09-25,9,210,7,49
2023-09-25,9,131,12,89
2023-09-25,9,55,4,69
2023-09-25,9,71,5,39
2023-09-25,9,97,10,32
2023-09-25,9,221,6,84
2023-09-25,9,126,4,139
2023-09-25,10,235,11,26
2023-09-25,10,138,7,143
2023-09-25,10,165,12,87
2023-09-25,10,79,4,128
2023-09-25,10,97,10,54
2023-09-25,10,74,9,35
2023-09-25,10,139,6,39
2023-09-25,10,91,11,41
2023-09-25,10,21,9,89
2023-09-25,10,9,9,31
2023-09-25,10,98,4,37
2023-09-25,10,194,9,33
2023-09-25,10,209,13,106
2023-09-25,10,298,12,47
2023-09-25,10,67,7,102
2023-09-25,10,4,1,129
2023-09-25,10,115,15,71
2023-09-25,10,10,5,147
2023-09-25,11,234,1,135
2023-09-25,11,105,10,104
2023-09-25,11,91,11,21
2023-09-25,11,195,14,65
2023-09-25,11,108,11,136
2023-09-25,11,35,2,95
2023-09-25,11,289,12,33
2023-09-25,11,97,10,91
2023-09-25,11,211,9,63
2023-09-25,11,178,1,127
2023-09-25,11,110,15,82
2023-09-25,11,280,15,102
2023-09-25,11,298,12,93
2023-09-25,11,221,6,114
2023-09-25,11,131,12,50
2023-09-25,11,69,7,140
2023-09-25,11,233,8,138
2023-09-25,11,84,2,104
2023-09-25,12,254,6,72
2023-09-25,12,282,9,27
2023-09-25,12,151,9,121
2023-09-25,12,295,14,116
2023-09-25,12,247,11,136
2023-09-25,12,58,7,126
2023-09-25,12,11,15,81
2023-09-25,12,81,13,117
2023-09-25,12,226,4,141
2023-09-25,12,23,1,85
2023-09-25,12,281,15,118
2023-09-25,12,299,3,73
2023-09-25,12,43,6,37
2023-09-25,12,62,12,22
2023-09-25,12,91,11,106
2023-09-25,12,35,2,99
2023-09-25,12,115,15,20
2023-09-25,12,218,3,62
2023-09-25,13,137,13,45
2023-09-25,13,272,8,102
2023-09-25,13,15,7,32
2023-09-25,13,112,10,32
2023-09-25,13,102,1,56
2023-09-25,13,119,1,20
2023-09-25,13,155,8,100
2023-09-25,13,297,7,44
2023-09-25,13,168,9,26
2023-09-25,13,296,13,34
2023-09-25,13,153,10,64
2023-09-25,13,20,13,74
2023-09-25,13,254,6,122
2023-09-25,13,21,9,117
2023-09-25,13,214,7,27
2023-09-25,13,172,10,140
2023-09-25,13,96,8,143
2023-09-25,13,91,11,107
2023-09-25,14,188,15,75
2023-09-25,14,185,1,79
2023-09-25,14,221,6,82
2023-09-25,14,62,12,35
2023-09-25,14,121,13,111
2023-09-25,14,128,7,48
2023-09-25,14,49,12,121
2023-09-25,14,241,1,112
2023-09-25,14,43,6,131
2023-09-25,14,11,15,77
2023-09-25,14,72,12,90
2023-09-25,14,249,8,142
2023-09-25,14,132,8,132
2023-09-25,14,159,5,115
2023-09-25,14,29,11,117
2023-09-25,14,263,12,22
2023-09-25,14,107,14,41
2023-09-25,14,2,13,101
2023-09-25,15,73,15,34
2023-09-25,15,232,9,61
2023-09-25,15,21,9,107
2023-09-25,15,154,8,34
2023-09-25,15,238,7,100
2023-09-25,15,10,5,66
2023-09-25,15,299,3,40
2023-09-25,15,156,1,57
2023-09-25,15,177,15,53
2023-09-25,15,123,8,129
2023-09-25,15,172,10,27
2023-09-25,15,158,11,43
2023-09-25,15,39,5,86
2023-09-25,15,8,7,60
2023-09-25,15,133,13,146
2023-09-25,15,184,5,130
2023-09-25,15,11,15,52
2023-09-25,15,202,3,105
2023-09-25,16,290,1,130
2023-09-25,16,109,7,108
2023-09-25,16,135,15,32
2023-09-25,16,291,12,120
2023-09-25,16,140,6,72
2023-09-25,16,78,15,100
2023-09-25,16,8,7,91
2023-09-25,16,182,1,130
2023-09-25,16,110,15,21
2023-09-25,16,208,6,99
2023-09-25,16,234,1,37
2023-09-25,16,191,7,72
2023-09-25,16,255,12,101
2023-09-25,16,124,4,117
2023-09-25,16,231,3,28
2023-09-25,16,259,6,130
2023-09-25,16,126,4,55
2023-09-25,16,77,3,80
2023-09-25,17,46,13,75
2023-09-25,17,49,12,140
2023-09-25,17,121,13,123
2023-09-25,17,150,10,78
2023-09-25,17,179,3,129
2023-09-25,17,159,5,73
2023-09-25,17,17,5,102
2023-09-25,17,93,15,66
2023-09-25,17,157,10,93
2023-09-25,17,191,7,72
2023-09-25,17,122,10,145
2023-09-25,17,94,12,26
2023-09-25,17,278,13,115
2023-09-25,17,120,10,90
2023-09-25,17,270,14,29
2023-09-25,17,117,15,123
2023-09-25,17,190,12,145
2023-09-25,17,209,13,73
2023-09-25,18,160,4,70
2023-09-25,18,11,15,125
2023-09-25,18,7,6,29
2023-09-25,18,185,1,127
2023-09-25,18,77,3,122
2023-09-25,18,213,11,31
2023-09-25,18,235,11,111
2023-09-25,18,287,9,30
2023-09-25,18,217,14,93
2023-09-25,18,128,7,124
2023-09-25,18,125,4,74
2023-09-25,18,164,4,39
2023-09-25,18,228,5,25
2023-09-25,18,96,8,100
2023-09-25,18,195,14,75
2023-09-25,18,115,15,32
2023-09-25,18,56,15,120
2023-09-25,18,90,14,74
2023-09-25,19,219,4,60
2023-09-25,19,22,1,61
2023-09-25,19,286,14,78
2023-09-25,19,173,1,60
2023-09-25,19,205,2,41
2023-09-25,19,229,1,138
2023-09-25,19,204,5,137
2023-09-25,19,26,12,147
2023-09-25,19,174,7,90
2023-09-25,19,249,8,37
2023-09-25,19,240,13,33
2023-09-25,19,289,12,90
2023-09-25,19,152,13,40
2023-09-25,19,178,1,112
2023-09-25,19,291,12,128
2023-09-25,19,172,10,47
2023-09-25,19,59,6,126
2023-09-25,19,96,8,81
2023-09-25,20,145,10,116
2023-09-25,20,113,7,51
2023-09-25,20,130,1,90
2023-09-25,20,77,3,112
2023-09-25,20,36,14,86
2023-09-25,20,16,15,103
2023-09-25,20,201,2,68
2023-09-25,20,6,14,137
2023-09-25,20,71,5,61
2023-09-25,20,215,8,61
2023-09-25,20,63,11,141
2023-09-25,20,296,13,112
2023-09-25,20,246,12,68
2023-09-25,20,31,8,123
2023-09-25,20,280,15,63
2023-09-25,20,3,11,104
2023-09-25,20,1,3,63
2023-09-25,20,207,10,108
2023-09-25,21,49,12,78
2023-09-25,21,298,12,136
2023-09-25,21,70,15,148
2023-09-25,21,90,14,27
2023-09-25,21,142,6,147
2023-09-25,21,60,14,66
2023-09-25,21,251,8,140
2023-09-25,21,43,6,97
2023-09-25,21,162,8,21
2023-09-25,21,89,4,118
2023-09-25,21,286,14,91
2023-09-25,21,270,14,141
2023-09-25,21,78,15,142
2023-09-25,21,77,3,85
2023-09-25,21,68,11,105
2023-09-25,21,7,6,48
2023-09-25,21,206,3,66
2023-09-25,21,113,7,123
2023-09-25,22,189,3,77
2023-09-25,22,157,10,118
2023-09-25,22,261,2,138
2023-09-25,22,298,12,56
2023-09-25,22,73,15,131
2023-09-25,22,50,5,114
2023-09-25,22,27,6,128
2023-09-25,22,235,11,59
2023-09-25,22,138,7,137
2023-09-25,22,66,5,97
2023-09-25,22,193,10,59
2023-09-25,22,59,6,53
2023-09-25,22,35,2,28
2023-09-25,22,165,12,131
2023-09-25,22,134,10,58
2023-09-25,22,109,7,35
2023-09-25,22,38,3,64
2023-09-25,22,231,3,142
2023-09-25,23,168,9,111
2023-09-25,23,30,3,38
2023-09-25,23,292,8,38
2023-09-25,23,125,4,31
2023-09-25,23,262,7,76
2023-09-25,23,127,6,103
2023-09-25,23,93,15,107
2023-09-25,23,88,5,81
2023-09-25,23,200,9,25
2023-09-25,23,170,3,91
2023-09-25,23,3,11,76
2023-09-25,23,129,6,142
2023-09-25,23,74,9,112
2023-09-25,23,206,3,47
2023-09-25,23,198,9,129
2023-09-25,23,10,5,61
2023-09-25,23,108,11,128
2023-09-25,23,65,13,140
2023-09-25,24,167,10,122
2023-09-25,24,284,10,114
2023-09-25,24,18,3,147
2023-09-25,24,93,15,126
2023-09-25,24,265,6,116
2023-09-25,24,259,6,20
2023-09-25,24,263,12,75
2023-09-25,24,247,11,149
2023-09-25,24,163,3,132
2023-09-25,24,264,2,104
2023-09-25,24,135,15,95
2023-09-25,24,158,11,27
2023-09-25,24,28,10,108
2023-09-25,24,234,1,75
2023-09-25,24,68,11,119
2023-09-25,24,66,5,98
2023-09-25,24,5,8,49
2023-09-25,24,189,3,127
2023-09-25,25,168,9,112
2023-09-25,25,83,3,131
2023-09-25,25,122,10,73
2023-09-25,25,86,13,24
2023-09-25,25,60,14,54
2023-09-25,25,121,13,61
2023-09-25,25,67,7,51
2023-09-25,25,150,10,118
2023-09-25,25,190,12,72
2023-09-25,25,94,12,50
2023-09-25,25,238,7,137
2023-09-25,25,248,5,147
2023-09-25,25,195,14,113
2023-09-25,25,278,13,74
2023-09-25,25,95,3,139
2023-09-25,25,136,11,74
2023-09-25,25,58,7,126
2023-09-25,25,161,2,124
2023-09-25,26,231,3,60
2023-09-25,26,185,1,28
2023-09-25,26,50,5,22
2023-09-25,26,39,5,115
2023-09-25,26,179,3,44
2023-09-25,26,7,6,33
2023-09-25,26,149,8,25
2023-09-25,26,223,7,77
2023-09-25,26,122,10,26
2023-09-25,26,219,4,102
2023-09-25,26,42,2,32
2023-09-25,26,270,14,23
2023-09-25,26,161,2,79
2023-09-25,26,29,11,122
2023-09-25,26,265,6,76
2023-09-25,26,40,10,117
2023-09-25,26,47,10,26
2023-09-25,26,266,1,57
2023-09-25,27,95,3,31
2023-09-25,27,152,13,110
2023-09-25,27,7,6,141
2023-09-25,27,143,12,92
2023-09-25,27,196,13,36
2023-09-25,27,100,2,82
2023-09-25,27,119,1,43
2023-09-25,27,22,1,119
2023-09-25,27,88,5,89
2023-09-25,27,30,3,144
2023-09-25,27,27,6,138
2023-09-25,27,291,12,84
2023-09-25,27,50,5,109
2023-09-25,27,295,14,41
2023-09-25,27,184,5,145
2023-09-25,27,94,12,67
2023-09-25,27,16,15,50
2023-09-25,27,136,11,28
2023-09-25,28,73,15,135
2023-09-25,28,107,14,136
2023-09-25,28,28,10,101
2023-09-25,28,5,8,55
2023-09-25,28,111,12,41
2023-09-25,28,145,10,61
2023-09-25,28,273,6,103
2023-09-25,28,79,4,129
2023-09-25,28,40,10,60
2023-09-25,28,124,4,99
2023-09-25,28,75,4,55
2023-09-25,28,266,1,92
2023-09-25,28,18,3,47
2023-09-25,28,105,10,121
2023-09-25,28,65,13,139
2023-09-25,28,66,5,145
2023-09-25,28,293,4,62
2023-09-25,28,299,3,128
2023-09-25,29,52,5,67
2023-09-25,29,128,7,61
2023-09-25,29,284,10,109
2023-09-25,29,72,12,65
2023-09-25,29,264,2,48
2023-09-25,29,137,13,70
2023-09-25,29,138,7,114
2023-09-25,29,51,2,131
2023-09-25,29,66,5,90
2023-09-25,29,247,11,23
2023-09-25,29,116,7,101
2023-09-25,29,287,9,138
2023-09-25,29,28,10,81
2023-09-25,29,158,11,38
2023-09-25,29,278,13,113
2023-09-25,29,294,3,119
2023-09-25,29,211,9,38
2023-09-25,29,259,6,112
2023-09-25,30,12,1,36
2023-09-25,30,209,13,105
2023-09-25,30,123,8,47
2023-09-25,30,180,12,49
2023-09-25,30,9,9,105
2023-09-25,30,43,6,100
2023-09-25,30,162,8,86
2023-09-25,30,74,9,87
2023-09-25,30,273,6,58
2023-09-25,30,267,3,27
2023-09-25,30,8,7,49
2023-09-25,30,147,15,71
2023-09-25,30,213,11,78
2023-09-25,30,230,4,43
2023-09-25,30,6,14,136
2023-09-25,30,270,14,131
2023-09-25,30,58,7,114
2023-09-25,30,255,12,111
2023-09-25,31,268,2,30
2023-09-25,31,170,3,104
2023-09-25,31,257,10,101
2023-09-25,31,227,8,123
2023-09-25,31,106,9,46
2023-09-25,31,270,14,116
2023-09-25,31,146,9,26
2023-09-25,31,52,5,64
2023-09-25,31,209,13,102
2023-09-25,31,21,9,96
2023-09-25,31,44,12,122
2023-09-25,31,163,3,42
2023-09-25,31,153,10,144
2023-09-25,31,83,3,131
2023-09-25,31,258,3,40
2023-09-25,31,25,3,68
2023-09-25,31,121,13,93
2023-09-25,31,137,13,38
2023-09-25,32,123,8,90
2023-09-25,32,49,12,135
2023-09-25,32,224,13,125
2023-09-25,32,111,12,115
2023-09-25,32,10,5,53
2023-09-25,32,120,10,72
2023-09-25,32,188,15,28
2023-09-25,32,50,5,144
2023-09-25,32,66,5,116
2023-09-25,32,232,9,145
2023-09-25,32,22,1,83
2023-09-25,32,133,13,113
2023-09-25,32,255,12,115
2023-09-25,32,191,7,69
2023-09-25,32,229,1,48
2023-09-25,32,251,8,128
2023-09-25,32,13,12,57
2023-09-25,32,129,6,43
2023-09-25,33,251,8,67
2023-09-25,33,58,7,144
2023-09-25,33,161,2,148
2023-09-25,33,46,13,57
2023-09-25,33,163,3,134
2023-09-25,33,188,15,65
2023-09-25,33,190,12,123
2023-09-25,33,51,2,32
2023-09-25,33,144,9,132
2023-09-25,33,280,15,24
2023-09-25,33,106,9,109
2023-09-25,33,229,1,85
2023-09-25,33,40,10,125
2023-09-25,33,166,7,48
2023-09-25,33,54,12,41
2023-09-25,33,288,7,61
2023-09-25,33,18,3,123
2023-09-25,33,201,2,28
2023-09-25,34,30,3,122
2023-09-25,34,25,3,47
2023-09-25,34,277,5,140
2023-09-25,34,295,14,26
2023-09-25,34,255,12,127
2023-09-25,34,121,13,85
2023-09-25,34,31,8,139
2023-09-25,34,70,15,45
2023-09-25,34,166,7,111
2023-09-25,34,75,4,41
2023-09-25,34,132,8,47
2023-09-25,34,156,1,136
2023-09-25,34,168,9,133
2023-09-25,34,42,2,81
2023-09-25,34,153,10,133
2023-09-25,34,193,10,83
2023-09-25,34,220,10,68
2023-09-25,34,92,13,116
2023-09-25,35,19,12,123
2023-09-25,35,92,13,147
2023-09-25,35,230,4,84
2023-09-25,35,99,14,109
2023-09-25,35,293,4,125
2023-09-25,35,248,5,39
2023-09-25,35,257,10,87
2023-09-25,35,197,13,147
2023-09-25,35,23,1,135
2023-09-25,35,185,1,145
2023-09-25,35,164,4,37
2023-09-25,35,159,5,24
2023-09-25,35,65,13,63
2023-09-25,35,276,4,142
2023-09-25,35,275,10,52
2023-09-25,35,182,1,83
2023-09-25,35,106,9,124
2023-09-25,35,285,14,130
2023-09-25,36,59,6,43
2023-09-25,36,173,1,121
2023-09-25,36,289,12,44
2023-09-25,36,240,13,55
2023-09-25,36,23,1,68
2023-09-25,36,76,11,93
2023-09-25,36,276,4,69
2023-09-25,36,230,4,99
2023-09-25,36,46,13,112
2023-09-25,36,255,12,135
2023-09-25,36,52,5,100
2023-09-25,36,300,8,40
2023-09-25,36,87,4,24
2023-09-25,36,57,11,147
2023-09-25,36,150,10,115
2023-09-25,36,211,9,54
2023-09-25,36,37,9,51
2023-09-25,36,9,9,81
2023-09-25,37,80,5,87
2023-09-25,37,136,11,97
2023-09-25,37,61,2,113
2023-09-25,37,206,3,122
2023-09-25,37,40,10,43
2023-09-25,37,196,13,79
2023-09-25,37,117,15,25
2023-09-25,37,235,11,145
2023-09-25,37,262,7,92
2023-09-25,37,23,1,27
2023-09-25,37,34,10,32
2023-09-25,37,205,2,54
2023-09-25,37,207,10,102
2023-09-25,37,92,13,113
2023-09-25,37,231,3,23
2023-09-25,37,169,2,57
2023-09-25,37,220,10,93
2023-09-25,37,172,10,104
2023-09-25,38,106,9,108
2023-09-25,38,220,10,97
2023-09-25,38,98,4,143
2023-09-25,38,69,7,97
2023-09-25,38,281,15,26
2023-09-25,38,231,3,66
2023-09-25,38,238,7,148
